ID_REF,GSM992693,GSM992694,GSM992695,GSM992696,GSM992697,GSM992698,GSM992699,GSM992700,GSM992701,GSM992702,GSM992703,GSM992704,GSM992705,GSM992706,GSM992707,GSM992708,GSM992709,GSM992710
7892753,12.64889622,12.88675903,12.72911402,12.75552791,12.97067038,12.81503742,12.94245178,12.70960605,12.95508434,12.92624976,12.86948539,12.67271403,12.86229126,12.83126232,12.77492275,12.82983384,12.89590408,12.82809797
7892754,5.267976294,4.407463751,5.127360261,4.738074101,5.164545066,5.496702717,6.073070319,4.676210346,5.115811603,5.064476832,4.804963484,4.461381398,5.232923608,5.556256757,4.419804129,4.577582967,5.416372156,4.229197555
7892755,4.977850578,4.365479421,4.339763792,4.239100108,4.220406415,4.618178988,4.53660328,3.896211092,4.229853053,4.77736205,5.031045761,4.450636765,4.225215277,4.638030184,4.924629168,4.812854952,4.491563154,3.622014881
7892757,7.523466609,7.574427346,7.805222495,8.078438138,7.922227767,7.164304204,7.444669489,7.710811586,7.931762592,7.832095515,6.881952295,7.660096743,7.351890867,7.590630635,7.46232755,6.836931456,7.668383406,7.507725679
7892758,6.926539604,6.623548363,6.484228995,6.491478847,6.413703822,6.310583413,6.38306622,6.540250414,6.106478161,6.401303301,6.957867404,6.914083457,6.780326216,6.965079661,6.741819966,6.837054994,7.226363194,6.816965299
7892759,7.342911045,7.098258017,7.434525085,7.698660458,6.208703516,6.756872058,6.797929256,6.827684404,7.156459454,7.12345931,7.540080137,8.428952596,7.983827671,8.132453965,7.672783768,7.979017207,7.616316689,7.191417463
7892760,5.276986419,5.035659074,4.299648683,4.576269043,5.267547012,5.25285956,5.199178641,5.399512912,5.163566461,5.747487518,5.963381105,5.382316498,4.799796145,5.715708783,4.042748738,6.365850717,5.587118632,4.799252076
7892761,6.401988624,6.5628346,6.309067517,6.240965057,6.464968097,6.376027373,6.517736495,6.769964017,6.048210783,6.265815033,6.152794344,6.280110891,6.18453554,5.862259029,6.563262595,6.53260617,5.784840746,6.284523448
7892762,11.72445069,11.65815425,11.88816214,11.83107184,11.78568834,11.74011757,11.6771995,11.59832956,11.55607004,11.69289595,11.58212187,11.55992662,11.60540121,11.77638255,11.79530249,11.69456967,11.58599887,11.54478248
7892763,5.847290488,6.725641694,6.441880479,6.298306992,6.803749008,6.514613075,6.73912532,6.735046174,6.980997307,6.692292453,6.72478738,6.329879853,6.604174268,6.650103008,6.367177364,6.469136293,6.740679923,6.417564559
7892764,10.63814896,10.2643205,10.66351573,10.67361522,10.49051092,10.22334378,10.52167247,9.971246994,10.22991251,10.27487697,9.250310702,9.998079662,10.0225511,9.981604385,9.741839997,9.931055894,9.871987986,10.25377785
7892765,9.84153177,10.42520316,10.45859861,10.20414559,10.90252187,10.3988181,10.44342656,10.36054459,10.40959302,10.36701171,10.02773518,10.16750428,10.46170168,10.1065837,10.16570476,10.41514947,10.7399874,10.62547836
7892766,11.71832078,11.44004202,11.76001529,11.80701596,11.59121337,11.74269671,11.83031259,11.66089079,11.53872544,11.75074092,11.4347253,11.61366317,11.58506772,11.37854829,11.71187082,11.57640588,11.43231472,11.62364036
7892767,3.84470535,3.821894418,3.895054919,4.27672719,4.032832738,3.624873149,3.761390362,3.733566495,3.850744745,4.640072388,3.753478079,3.656869016,3.870111905,3.84927959,4.104532314,3.511540579,3.720889476,3.905084356
7892768,2.678678662,2.595325115,2.866612694,2.767906976,3.099582677,2.89688528,3.132321593,3.113733615,2.565886152,2.947942905,2.778110294,3.022313305,2.78826393,2.792345236,3.400665671,2.828783892,3.01293215,2.703142942
7892769,3.115288818,2.708753864,2.594894717,3.135579064,2.798446437,2.826227946,2.954738809,2.624538416,2.669861758,2.679980262,2.713729906,2.821401142,2.930594513,2.890143149,2.803031592,2.576769202,3.313349892,2.64333704
7892770,10.63211184,10.28426935,10.74802287,10.65964033,10.38536268,10.22189367,10.64697415,10.48219061,10.40932713,10.40065874,10.99966748,10.58001908,10.45090975,10.69222281,10.83202699,10.85595511,10.69151671,10.46553762
7892771,10.8000684,10.45305202,10.73616604,10.6198972,10.77145502,10.69598647,10.72556234,10.52034849,10.79886334,10.79268289,10.84089994,10.94614688,10.76255044,11.12506027,10.9432145,10.95950463,10.88660593,10.62892057
7892772,6.107758609,5.234503658,6.005222291,5.960581851,5.116388696,5.760493062,5.477051131,5.150514269,5.440731763,4.893074817,4.797392157,6.029444425,5.119798731,6.035497754,5.483212612,4.65425998,5.095845851,5.158290785
7892773,7.158246415,7.234445201,7.309700615,7.042539418,7.252563218,7.275318581,7.402922589,7.460720843,7.240439084,7.676141803,7.736974064,7.544314818,7.299900225,7.572395844,7.411715774,7.761525853,7.048375497,7.546978846
7892774,6.030157277,5.710532759,5.967176403,5.205289912,6.457870569,6.091551444,6.599156625,5.565624156,6.091900427,5.799881608,5.715112958,4.877287362,5.494778961,5.073763528,5.544538434,5.737268341,6.304638946,5.060982055
7892775,4.779456817,6.349474599,5.142016551,5.894754831,6.462747894,5.615279467,5.510496173,5.561476236,4.521330913,5.575561359,5.227163151,4.387732321,6.008686079,5.567254134,5.17404182,5.88554009,6.329775835,5.697326697
7892776,10.37756013,10.47521224,10.53536267,10.80525784,10.46677052,10.20621303,10.35196276,10.15410788,10.2245753,10.39266878,9.906009713,10.50153708,10.19605208,10.2570026,10.74289596,10.42641227,10.35994832,10.14570691
7892777,5.089651596,5.63213564,5.932456765,5.583885314,5.916790513,5.502938823,5.885399587,6.006483972,5.375108616,6.245960559,6.196414381,5.654536364,5.158050089,5.748357302,5.095630475,6.300736769,5.195766679,6.321587424
7892778,8.737599033,8.335866672,8.353814775,8.660145455,7.966619647,8.279331136,8.267208599,8.332746817,8.408804433,8.436813253,9.357417151,8.875219954,8.367860582,8.438832512,8.709825744,9.382927955,8.726101567,8.582157172
7892779,3.172201882,3.023496374,2.911504134,2.876137241,2.861307589,3.119605736,3.683135838,2.473199254,3.843366355,2.895837921,3.045610345,2.964086432,3.529801162,2.982200521,2.859819419,3.278847341,2.939453493,3.11749822
7892780,4.903336732,4.652841947,4.819982439,4.071825659,5.139380091,4.171208961,4.860249174,4.696915142,4.711269248,5.133178183,4.677226461,5.194716587,4.558679507,4.974650088,4.628376865,5.791831689,5.063307811,4.572822427
7892781,6.236052929,6.849201295,6.768003563,6.50118387,7.541806285,6.910452492,6.881685485,7.240974792,7.253117541,7.576887248,7.050937114,6.492383624,6.930756156,6.625952202,6.928710188,6.843276967,7.244589453,6.830804899
7892782,11.91892504,12.43208729,12.12730054,12.06606651,12.48264555,12.12433123,12.53773146,12.32250031,12.47755097,12.4733772,12.4725462,12.04313123,12.44110512,12.2306157,12.21990111,12.37796682,12.38512793,12.40663803
7892783,9.351264062,9.957441087,9.538787785,9.486193945,9.987233141,9.539194131,9.785548149,9.669979591,9.816585382,9.735006638,9.995010024,9.413409977,9.841514966,9.647939344,9.898818743,9.988871185,10.05615249,9.722389318
7892784,4.841134229,5.861624958,5.257070247,5.19768258,4.963058648,5.216208625,5.903838502,5.344741528,4.124103035,4.707241376,4.942334222,5.962918421,5.493247259,5.4539934,5.578626673,5.056284231,5.956823252,5.575428002
7892785,5.171780174,5.23268179,5.175971777,5.389749176,5.315399263,4.755399225,5.679292501,4.74048708,4.733838704,5.166231099,4.686431412,5.264243921,5.474205776,6.116629478,5.59866797,4.565229428,5.415385758,5.311049355
7892786,9.738595862,9.285113473,9.616438835,9.633568588,9.691837212,9.425368699,8.912600078,9.409451953,9.517243073,9.502076447,9.243664293,9.624417648,9.402091378,10.01657067,9.69315302,9.372958707,9.30035451,9.541257677
7892787,4.475775191,4.075703199,4.305513838,4.660064121,3.244604013,4.491843557,4.059425282,4.176274868,4.523644391,3.507628172,3.69814914,5.045198632,4.28920554,3.823939997,3.7734731,3.640764587,4.111459524,3.639000084
7892788,9.394930212,9.558228786,9.501045372,9.111998412,8.722977902,9.261118005,9.290790626,9.107030263,9.357344488,9.522380109,9.490776754,9.492089988,9.225029246,9.266535271,9.197073717,9.234805039,8.96882882,9.073165602
7892789,7.403666365,6.117937215,6.928744165,6.801010135,6.979557459,6.249264527,7.039682308,6.459592141,6.570565643,7.076200677,6.085664723,7.210501994,6.06793806,7.293034563,6.501253417,6.250575186,6.86832322,7.005325012
7892790,4.594458796,3.663328311,4.308719788,4.064625628,3.472615757,3.913729257,4.538851273,3.974992353,3.526057871,4.131620045,3.909483165,4.937031715,4.082746237,4.071393749,3.739472271,3.763184267,3.634277216,4.74781418
7892791,11.44805785,11.42587077,11.49067481,11.38325427,11.29716664,11.49273018,11.39285627,11.36183722,11.55664096,11.31818374,11.77875299,11.77311971,11.51927711,11.75205253,11.63388624,11.63467192,11.50018368,11.46361156
7892792,6.318426731,6.936633203,6.646141563,6.888195445,6.760376056,6.206591782,6.684278682,6.450756733,5.777632991,6.600224182,5.760258366,6.221599267,6.729050716,6.04273064,5.905977588,6.790389751,6.554187951,6.801379502
7892793,3.694036159,3.434538511,3.878019834,3.765810787,3.394688351,3.615700803,3.887876877,3.378088958,3.484008506,3.640019116,3.656239774,3.992604924,3.629902432,4.070538565,3.339634569,3.717329832,3.659472477,3.504423266
7892794,6.113135937,5.508305608,5.537538737,6.082987302,5.951797753,4.962759372,5.222113079,5.613909399,5.809534118,5.863400166,5.148621776,6.014079858,5.998790461,5.436372309,6.729462624,5.923098228,5.491322304,6.138148054
7892795,7.021910248,6.722139472,7.078526047,6.341198012,5.787388758,6.881084145,5.923512837,6.953454438,5.945325025,6.218258847,7.289525104,6.410495116,7.078902832,6.366026316,6.896741967,6.855372671,6.754835819,6.449239877
7892796,12.8921618,13.15153636,13.01469336,13.05914795,13.25329112,13.13007922,13.08465307,13.03720352,13.03973703,13.02689897,12.7180276,13.06195599,13.14305201,13.16055257,13.13443956,12.72694438,13.23079303,13.04813894
7892797,7.148143113,7.73447793,6.820558057,7.312730517,7.080732894,7.384488793,6.799873914,7.078539251,7.095105734,7.335474067,7.44159982,7.177908857,6.637268701,6.922633781,7.340403687,7.450215554,6.751015744,6.64057299
7892798,3.529846296,3.597181765,3.518601162,3.881923912,3.532237755,3.407375257,3.623366064,3.795129484,3.338899783,3.289994344,3.381344818,3.751106161,4.16200965,4.644078413,3.573174425,3.450691451,3.542407304,3.732414603
7892799,3.392937833,3.195809412,3.086479352,2.936985227,3.034688466,3.4904218,3.713448495,3.736805578,3.382209728,3.538347291,3.766355636,3.873961867,3.394190965,3.285999675,3.926106507,3.448617762,3.076688287,3.286703174
7892800,4.694034188,3.954895725,3.811080723,4.170702607,3.900764504,3.96249466,4.978293429,4.129270661,4.262828043,3.873450831,3.427310176,4.366355949,4.309649777,3.983626589,3.050652452,3.336294015,4.164608408,4.999988262
7892801,3.062217144,2.937214035,2.792551465,2.942872642,3.112900776,3.269962763,2.821321911,2.950057697,2.892267611,3.180554934,2.604636079,3.015734307,2.965364021,3.251754121,3.04148918,2.68248398,2.936092652,2.637889949
7892802,9.763503894,9.474572447,10.01342997,9.727578143,9.65164808,9.214795215,9.850110111,9.300214728,9.35415229,9.309081467,8.053241157,9.100651997,9.365992705,9.102796145,8.876421145,8.628975205,9.042990713,9.560635734
7892803,12.28843968,12.37067205,12.43960937,12.44472585,12.51428451,12.44911067,12.57549014,12.35953998,12.44823535,12.3190341,12.40450693,12.35336677,12.42833922,12.36573735,12.4857102,12.32355124,12.54589939,12.40438667
7892804,3.887980984,4.263479004,4.178021251,4.456957282,4.506732786,4.087395759,4.42672265,4.201635597,4.301161586,4.304227565,4.158282805,4.044151068,4.760270732,4.440161682,5.062021692,3.853249345,4.3804951,4.421697564
7892805,3.931491173,4.748999015,4.798748351,4.439460732,4.62381861,3.807982466,4.670698876,4.633055215,4.23622771,3.721986786,4.55082214,4.840580431,3.637245941,4.329391706,3.887654846,4.78526727,4.068881259,5.054948612
7892806,3.241504962,3.943359197,3.842258454,3.211316547,3.712402687,3.731311449,3.921707556,3.710463937,3.799611105,3.110927821,3.872559252,4.154836944,3.598457828,4.395218979,3.625700448,4.148733841,3.993193939,3.299440708
7892807,5.402635316,5.767026842,5.011499469,5.214304172,5.571067012,5.612459765,4.997986463,5.799764253,5.200983838,6.277834088,5.694520383,6.232879309,5.909120311,6.237896241,5.415819752,5.954077913,6.555988529,5.514659944
7892808,9.097959657,8.436682586,8.883546566,8.858612224,8.802442686,8.571984556,8.668606445,8.730864931,8.484357253,8.800474526,8.891729999,8.864980981,8.390671753,8.732076826,9.050679185,8.342536963,8.68191063,8.931726198
7892809,2.737317647,2.713341083,2.765549039,3.271931858,3.382671103,3.078562363,3.364493028,3.203622144,2.989537215,3.696290751,2.830414352,3.139064568,3.040894463,2.932459344,2.979938347,2.785938814,3.52895306,2.94965481
7892810,4.17977441,4.662922063,4.508682512,4.617115236,3.834706888,3.5145976,4.450653973,5.360763619,4.439132674,4.596415547,4.491490265,3.4578903,4.638769118,3.855301169,3.071903305,3.764913807,4.110727148,4.91255653
7892811,3.279896045,3.086324319,3.047397604,3.164431718,2.801022223,3.062659437,2.690093885,2.696964406,2.770523581,2.77826297,2.79299178,3.007937769,2.80638542,3.198933998,2.895155097,2.640733148,2.730069322,2.974224846
7892812,6.655368341,6.963525454,6.692352091,6.708301876,7.387469377,7.131492203,7.143821254,7.116534357,6.644026139,7.47331834,6.956222177,6.581403683,7.090106642,7.512975972,6.334757642,6.939193078,7.117331319,6.868453469
7892813,5.129143382,3.762315064,3.999239518,4.236110881,3.455182513,3.285221943,4.478652179,4.134171453,3.351808861,2.990399939,3.196395025,4.059815711,3.434970789,3.536220076,3.606384159,3.122723974,3.500535137,3.794729996
7892814,10.23566145,10.15089686,10.66255052,10.44458344,10.18017288,10.0280235,10.2145502,9.816472883,9.861807114,9.621942044,9.372070885,10.20523038,9.787719476,9.568109667,9.854529752,10.14503732,9.979372264,10.06474614
7892816,9.361958783,10.02285963,9.743105283,9.586624239,10.46186621,9.657607518,10.18369688,10.00349715,9.726191531,10.05978659,9.988288626,9.674997498,9.970864965,10.06182396,9.701092862,10.07257409,10.01817979,10.26884559
7892817,13.20546117,13.15716084,13.23275659,13.23566759,13.1848808,13.19076614,13.07819208,13.22699711,13.20990475,13.20013117,13.09730326,13.14797365,13.12191186,13.16189048,13.11854661,13.03811304,13.17275976,13.19541271
7892818,3.016362642,2.972229164,2.88254299,2.749864101,3.287524467,2.971893143,2.954879457,3.210064469,3.027183065,2.926063209,2.871371691,3.2099879,2.954006512,3.052644617,3.83456562,2.783392337,2.897677605,3.059987552
7892819,8.03607783,7.227622731,7.624097864,8.280725105,7.717904185,8.271527855,7.98817356,7.111012987,7.767484077,7.812823883,7.20756246,8.200398433,8.040407601,7.944105481,8.395087794,7.659127394,8.184400188,6.510227862
7892820,11.27033361,11.19962833,11.4538202,11.50245088,11.29760906,11.0452588,11.29912605,10.93250343,11.09986772,10.96846854,11.2521572,11.41123028,11.31827539,11.38341561,11.45366256,11.46452153,11.45967073,11.24694373
7892821,2.726406119,2.994365361,3.261979812,2.727760411,2.928006838,3.353572478,2.822065824,2.791449603,3.134557745,3.022802434,2.880358734,3.407904887,2.895852494,2.668348457,2.890716989,3.199287559,2.984723995,3.298046085
7892822,4.490221217,4.930782339,4.70564206,4.681897292,4.68159704,4.673186397,5.488055943,4.495507357,4.526441935,4.55774597,4.787011608,4.804785326,4.804771811,4.958555341,4.393618447,4.864725772,4.664875183,4.995672791
7892823,6.858854218,6.934977292,7.248498554,7.404494058,6.27308532,6.459780599,6.691476626,6.728240846,7.135891022,6.936105261,7.599816141,7.04792085,6.790471493,6.976375801,6.283780917,7.527106729,6.92003099,6.872702574
7892824,7.680856416,8.044082035,8.033616964,7.752706704,8.269496411,7.883965636,8.18168909,7.881565759,7.811057735,7.884523442,7.531132833,7.541205091,8.229901787,7.856654426,7.874162907,7.433627283,8.607043176,7.953687956
7892825,3.881880098,3.175597885,3.17876051,3.511097686,4.13735892,3.565773554,4.147242965,3.895341967,4.014578022,5.018042531,3.691570647,4.336279373,3.78235508,3.502619572,4.385483735,4.169976956,3.825246283,3.682074458
7892826,5.302672287,5.531693306,5.873859534,5.96855361,6.257901443,6.046477164,6.151827454,5.7560539,6.52924395,6.211322147,5.632107163,6.290667996,6.387398706,5.875150083,6.388260299,5.902404458,6.730929488,6.314922694
7892827,12.11475175,12.6332119,12.44103068,12.2285677,12.76257963,12.54955568,12.66718691,12.50419063,12.5066467,12.67949927,12.63397345,12.22920086,12.50487983,12.50023386,12.31780868,12.4253351,12.51209012,12.70481997
7892828,2.984816639,3.003067114,3.099058947,2.888757387,2.968320893,3.336486439,4.100854041,2.797317745,3.333416467,3.652702033,2.980443018,3.350346993,3.25987651,2.79865718,2.884323096,3.059252754,3.317084011,2.880577718
7892829,12.49423248,12.38314455,12.6476835,12.53276952,12.62966909,12.47673341,12.60757248,12.46191059,12.61744448,12.46928821,12.40978347,12.50346194,12.48093243,12.62836935,12.45518688,12.59118647,12.54995103,12.37411249
7892830,11.61614499,11.35379121,11.53283824,11.56158887,11.26225072,11.42610088,11.12249741,11.35855988,11.28933337,11.48075569,11.65240563,11.72717425,11.48548739,11.75728231,11.62982682,11.58579094,11.45900864,11.3382277
7892831,9.929754472,10.25574438,10.40926841,10.3794863,10.52940514,10.1166633,10.54569207,10.35146287,10.00309565,10.04026919,9.979652317,10.4376705,10.5350421,10.13315055,10.23790113,10.30298748,10.71869115,10.57274772
7892832,8.214921062,7.950549917,8.934482103,8.677207308,7.363643697,7.676165724,8.177700302,7.344859117,7.408789463,7.241806562,6.07045011,8.151730978,7.717728728,7.690716355,7.170084817,6.640759234,7.862556001,7.576124889
7892833,2.958289879,2.633566789,2.852560987,3.057326164,3.20584764,3.085344272,3.561490123,2.868262225,2.95218461,2.852508149,3.231338496,2.805265254,2.770196837,3.238770843,2.902490565,2.614631423,3.037345857,3.262214429
7892834,3.42742167,2.998615912,3.333003715,2.807097506,3.182727241,3.491813672,3.447326149,3.297552933,3.994703129,3.657910284,3.310097627,3.874392786,3.249519079,3.565146767,3.251776429,3.606913147,3.197427135,2.77226078
7892835,11.83967746,11.50219541,11.5877164,11.64477041,11.45066775,11.79295491,11.76684554,11.30298203,11.58249833,11.61734852,11.48263512,11.94485529,11.63326344,11.58221225,11.6741226,11.49701366,11.83512704,11.71995
7892836,12.08918699,11.47050382,11.98520261,12.18181169,11.69043168,11.30990508,11.27788531,11.3645608,11.09379917,11.40454214,10.42916773,11.03447897,10.77095253,10.90681957,11.02541114,10.95275315,10.79850917,11.45697895
7892837,10.18738614,10.01546139,10.29913832,10.36354906,9.980718318,9.959420639,10.09469962,9.59377439,9.802309093,9.748137245,9.412572207,9.984348089,9.619445526,9.85939504,10.04981263,9.653304481,9.573533032,9.88017042
7892838,9.874558511,9.808793319,10.30165093,10.16773686,10.36942383,10.20021288,10.34656418,9.927840207,10.24800318,9.770089715,9.234792787,10.02608985,10.06861842,9.662922521,9.69088683,10.04984641,10.08839538,10.20665981
7892839,3.347709993,3.135428049,3.108095453,3.693490232,3.407772397,3.012070893,3.163089775,3.209458801,3.501552986,3.442580818,3.223643904,3.183506087,2.787279313,3.216158826,3.498984463,2.68827314,3.196102098,3.104996005
7892840,4.991851719,5.162575232,4.752863641,5.236544898,5.341493264,5.500869364,5.102082457,5.529035114,5.886126953,5.160862701,4.546992909,5.025000197,4.901258708,4.53160294,4.842609097,4.246586414,5.063019344,5.171361898
7892841,10.21429454,9.704327868,10.04941627,10.08107958,10.02464446,10.16064962,9.755585922,9.972252007,10.02201113,10.18785489,9.909505329,10.01952075,9.882516904,9.979383471,10.17309043,10.00823995,9.526597231,9.727924807
7892842,5.265382693,4.758714256,4.639512361,4.87648612,5.424800297,5.478205527,5.795392999,4.3456732,5.157374968,4.330489626,4.073117156,3.859906234,4.755659277,3.714034802,4.946039244,4.07623644,5.129665186,4.244631209
7892843,5.126743777,5.147714418,5.062841568,5.506980521,5.060216545,4.392633938,5.037613941,5.225419029,4.928811873,5.02877111,4.936390677,5.04552961,4.992574137,5.662211394,5.104590348,5.174787753,4.923565164,4.649325408
7892844,4.619248125,4.678804168,5.15882483,5.045961037,4.215946542,4.044682836,3.519281137,3.773211989,3.687104346,3.700360012,3.280170229,3.729975658,4.186460027,4.084237769,4.159391186,3.774603002,3.777411669,4.268637481
7892845,6.727531813,7.677238034,7.332885769,7.364870529,7.682831279,7.398074981,7.939890741,7.5775624,7.539702331,7.433952012,7.62235438,7.2535107,7.59952346,7.322536421,7.287069221,7.617999106,7.691483468,7.752309199
7892846,12.63360513,12.5281352,12.73830875,12.67628891,12.55856838,12.50071152,12.62497923,12.52131076,12.61227752,12.56914805,12.49641696,12.57101051,12.51873998,12.52884304,12.36573282,12.57782853,12.62925815,12.65822926
7892847,7.945447279,7.904660501,8.500170795,8.360554232,7.089440406,8.138646961,8.325079613,8.176870854,8.110911288,8.129494849,7.784718301,8.988726682,8.764237267,8.245136827,7.376876548,7.947615447,8.338786762,8.204312464
7892848,8.924997057,8.654336882,9.093276671,9.183693029,9.013501629,8.418227753,9.040729696,8.890480643,8.723679894,9.099441625,9.235896917,9.516774823,8.745962195,9.707939303,8.976119706,9.324375376,8.986799706,9.297324929
7892849,4.39108803,4.603707615,4.48115318,4.10283765,4.718495994,3.564736654,5.166862904,4.217989338,4.752624443,4.577468513,4.362947581,4.465740502,4.133104895,3.969279462,5.107478779,4.341569306,4.25635926,4.33021485
7892850,6.727958035,6.507629032,7.489757038,7.700593589,7.320415051,7.880063341,7.614492829,6.996870385,7.891453995,7.701683138,7.540794686,8.613801353,8.310069391,8.33459968,7.632508226,8.004510679,8.067391467,7.98303043
7892851,6.140388371,6.11072505,6.02535022,6.163574431,6.129787951,6.250592228,6.570629815,6.578346545,6.33727225,6.04431499,6.193410597,6.595222509,6.489272955,6.020826316,5.750473271,6.693184549,6.177065672,6.750200009
7892852,7.618207759,7.26761066,7.215744188,7.004957363,6.696870206,6.98411785,7.135969187,7.306214372,7.437445489,6.873007401,7.582663709,7.39182874,7.222363507,7.298585943,7.646230717,6.846570591,6.845251657,6.993216677
7892853,12.08650808,12.20629247,12.10384878,12.04906502,12.21143071,12.10290396,11.62979491,12.1009516,12.24408043,11.97470601,12.09274112,12.17341564,12.21257286,12.29941109,12.11174813,12.2649122,12.28018803,12.25725709
7892854,5.57335187,5.782065843,5.806789085,5.84669683,6.185750369,6.058259761,6.728696118,5.150317955,6.232139947,5.685148668,5.160254414,4.992960152,6.40614384,6.183727345,5.381677352,4.338728384,6.620480429,6.044295338
7892855,3.644452271,4.280126765,3.973024693,3.441842223,4.227894568,4.221051569,3.952255674,4.074608745,3.877532958,3.895263987,3.970720952,4.23454605,3.772120177,4.717893218,4.307749094,4.013573053,3.53888102,3.724898488
7892856,6.565978034,5.744074634,6.795097293,6.271958866,6.629197009,6.583218575,6.31128035,6.371817878,6.952438241,5.13116251,6.146860649,7.23004579,7.088760778,6.849437182,6.901258976,6.91616489,7.248406132,6.956583497
7892857,12.263634,12.08757212,12.30891154,12.24530402,12.1319759,12.03379994,12.11015959,12.01418508,12.03111767,11.85866694,12.07312719,11.98517384,11.9533248,12.07233878,11.94225197,12.24895413,12.13903337,11.97619293
7892858,3.825712689,3.124466878,3.662393353,4.882705979,3.690763531,3.061436328,3.739012857,3.137156555,4.186235718,3.570793019,3.731457425,5.006393345,3.240536462,5.296142436,3.817030826,3.357727111,3.554677977,4.357540668
7892859,6.825932458,7.969726813,7.048574137,7.402443793,7.856961837,7.737816084,7.488944279,7.398984395,7.543782538,7.346483606,8.123976665,7.049583798,7.208122254,7.743008913,7.381143834,7.528379909,7.674058597,7.709074526
7892860,5.67870489,6.567433849,5.909787206,5.810565652,5.384117418,5.972875053,6.185565367,6.238734275,5.533448032,6.161240878,6.522577621,6.395059595,5.991484908,5.60414951,6.05968789,5.736062814,6.19408119,6.018185471
7892861,10.61031681,10.936579,10.68442237,10.70589024,10.51233503,10.51435956,10.57986304,10.07737458,10.40376804,10.30772003,9.751489769,10.44269894,9.899936867,9.94168457,10.03052956,10.32383589,9.927854974,10.36745383
7892862,9.938597659,10.39885214,10.12082428,10.12217979,10.60004914,10.51013549,10.05891572,10.16403168,9.773028909,10.59887987,9.638775809,10.17887952,10.17458295,9.93128351,10.33965854,10.10940272,9.964225059,10.60058318
7892863,7.656422509,7.758907629,7.18440895,7.059259911,7.221039712,7.389871737,7.395739485,7.620168766,7.765046196,8.041611329,7.330644893,7.733714549,7.900729048,7.839257185,6.853491071,7.353264802,7.258723643,7.315949576
7892864,4.609111639,3.875268044,4.998647297,4.856062619,4.273111813,3.967192735,4.994132549,4.757855875,4.218805449,5.483516908,4.040254996,4.897998221,4.375607481,4.586511589,3.612389657,4.660023412,3.858801705,4.843339781
7892865,10.30068147,10.82837168,10.5553802,10.51844279,11.07051127,10.41349501,10.71664733,10.73124533,10.98573012,10.69962388,10.79192919,10.17179833,10.64577166,10.58823332,10.58050661,10.7967595,10.59429993,10.77186632
7892866,3.106200582,3.220203761,3.422923598,3.583360714,2.97077373,2.881234454,3.304847071,2.961065122,2.892561785,2.744453528,3.100059367,3.327287995,3.073461144,3.447895544,3.750508207,2.937268978,3.150082951,2.79086531
7892867,4.962402656,4.115196904,5.168011229,5.261253102,4.336098284,4.506372961,4.526021283,3.586276411,5.075658519,4.859722373,3.846532611,4.864567533,4.562417877,4.102609641,2.912157446,4.379534016,5.387487089,5.318630921
7892868,13.24358094,13.00140197,13.09990512,13.16930167,13.08677416,12.94712172,13.18275193,13.07368904,13.13422805,13.12505352,12.96953661,13.12728515,13.01387349,13.15485354,13.23251839,12.89576967,13.04891391,13.06536566
7892869,8.729498222,8.125578766,8.778707952,8.853620819,8.680186976,8.474240391,8.480335198,8.255915528,8.597423826,9.236006377,8.283251104,9.1210675,9.445610034,9.364100165,8.989232143,9.010958841,9.086931226,9.112575632
7892870,8.566793863,7.571948576,8.383390778,8.361935311,8.378859338,8.35906221,8.53325372,8.177295878,8.744434256,8.645574741,8.411148972,8.773486223,8.184071957,8.618180065,8.399046227,8.679906235,8.169990848,8.655363729
7892871,8.931275112,8.670070467,9.414844223,9.342946428,8.612652606,8.747381153,8.654438946,8.40900054,8.727285848,9.257652112,8.009709365,9.429010524,9.386188358,9.29137725,8.707567407,8.721134374,9.043894012,8.802917425
7892872,8.687954996,7.746595147,8.271675061,7.547149338,7.626618665,7.814770753,8.415252204,7.700189401,7.754365992,8.120113168,8.261686062,8.128548398,8.263710355,8.403225377,8.066048522,8.749314988,8.206181786,7.528831335
7892873,3.159664177,3.194697451,2.940248711,2.818326189,3.20463882,3.565462435,3.157837934,2.918718285,3.323392476,2.762193496,2.997519961,3.02255824,2.678127976,2.795154638,3.331400844,2.936592855,3.111594359,2.530707011
7892874,4.443427323,4.231045679,4.864356435,4.585841384,4.241435053,3.060801703,4.787446405,3.830344004,3.339268251,4.421652123,3.752518498,4.488328065,4.150704338,5.168331062,3.634385833,4.582622357,4.012750149,4.291832569
7892875,5.723185049,5.950257905,6.172352538,6.138661013,5.233682945,6.343398862,6.221771187,6.042346059,6.080821538,6.054228987,6.413688177,6.308409508,6.299191811,5.924061767,4.812984205,6.510642554,6.014662654,6.33722576
7892876,5.633301393,5.984335164,6.542581245,6.428139499,5.822572996,5.171645393,6.445817184,5.924738125,6.070109361,5.290658768,4.983452917,5.846411237,5.986332663,5.40344523,5.729299086,6.010180184,6.48092729,5.220246986
7892877,5.263616491,5.086369106,5.125766934,5.591257107,5.502428904,4.702010925,5.019928616,5.594077456,5.010674526,5.150766906,4.595277381,4.179614501,4.883994949,5.048254446,4.971189651,5.12703497,4.940889564,4.403492633
7892878,7.513322126,7.02180332,7.209459685,7.404647117,6.757037361,6.679603538,6.722668803,6.313044378,6.880496047,6.840685947,6.342337953,6.260220823,6.838848659,7.09033336,6.595017825,5.809924208,6.946246456,6.508799163
